--- Relatorio Consolidado de Monstros ---
Total de spawns encontrados: 2827
--------------------------------------------------
Map: //brasilis | ID: 2081 | Name: Strange Hydra
Map: pay_fild08 | ID: 1025 | Name: Boa
Map: pay_fild08 | ID: 1080 | Name: Green Plant
Map: pay_fild08 | ID: 1083 | Name: Shining Plant
Map: pay_fild08 | ID: 22251 | Name: Sporula
Map: pay_fild08 | ID: 22258 | Name: Wyrmis
Map: pay_fild08 | ID: 22259 | Name: Constrix
Map: pay_fild09 | ID: 1033 | Name: Elder Willow
Map: pay_fild09 | ID: 1080 | Name: Green Plant
Map: pay_fild09 | ID: 1083 | Name: Shining Plant
Map: pay_fild09 | ID: 1104 | Name: Coco
Map: pay_fild09 | ID: 1128 | Name: Horn
Map: pay_fild09 | ID: 22266 | Name: Arborealith
Map: pay_fild09 | ID: 22335 | Name: Cocovus
Map: pay_fild09 | ID: 22359 | Name: Hordis
Map: pay_fild10 | ID: 1079 | Name: Blue Plant
Map: pay_fild10 | ID: 1080 | Name: Green Plant
Map: pay_fild10 | ID: 1115 | Name: Eddga
Map: pay_fild10 | ID: 1166 | Name: Savage
Map: pay_fild10 | ID: 1277 | Name: Greatest General
Map: pay_fild10 | ID: 1494 | Name: Beetle King
Map: pay_fild10 | ID: 22397 | Name: Savarin
Map: pay_fild10 | ID: 22491 | Name: Sovranis
Map: pay_fild10 | ID: 22704 | Name: Dynastor
Map: prt_cas | ID: 3455 | Name: Plate
Map: prt_fild00 | ID: 1012 | Name: Roda Frog
Map: prt_fild00 | ID: 1080 | Name: Green Plant
Map: prt_fild00 | ID: 1083 | Name: Shining Plant
Map: prt_fild00 | ID: 1094 | Name: Ambernite
Map: prt_fild00 | ID: 1167 | Name: Savage Babe
Map: prt_fild00 | ID: 22249 | Name: Rodagon
Map: prt_fild00 | ID: 22325 | Name: Ambroxide
Map: prt_fild00 | ID: 22398 | Name: Babbel
Map: prt_fild01 | ID: 1002 | Name: Poring
Map: prt_fild01 | ID: 1007 | Name: Fabre
Map: prt_fild01 | ID: 1063 | Name: Lunatic
Map: prt_fild01 | ID: 1079 | Name: Blue Plant
Map: prt_fild01 | ID: 1080 | Name: Green Plant
Map: prt_fild01 | ID: 22241 | Name: Porion
Map: prt_fild01 | ID: 22244 | Name: Fabron
Map: prt_fild01 | ID: 22295 | Name: Celestia
Map: prt_fild02 | ID: 1018 | Name: Creamy
Map: prt_fild02 | ID: 1031 | Name: Poporing
Map: prt_fild02 | ID: 1083 | Name: Shining Plant
Map: prt_fild02 | ID: 1093 | Name: Eclipse
Map: prt_fild02 | ID: 1174 | Name: Stainer
Map: prt_fild02 | ID: 22254 | Name: Cremave
Map: prt_fild02 | ID: 22264 | Name: Poxus
Map: prt_fild02 | ID: 22401 | Name: Steinar
Map: prt_fild03 | ID: 1031 | Name: Poporing
Map: prt_fild03 | ID: 1057 | Name: Yoyo
Map: prt_fild03 | ID: 1079 | Name: Blue Plant
Map: prt_fild03 | ID: 1080 | Name: Green Plant
Map: prt_fild03 | ID: 1128 | Name: Horn
Map: prt_fild03 | ID: 1214 | Name: Choco
Map: prt_fild03 | ID: 22264 | Name: Poxus
Map: prt_fild03 | ID: 22289 | Name: Yovian
Map: prt_fild03 | ID: 22359 | Name: Hordis
Map: prt_fild03 | ID: 22438 | Name: Choculus
Map: prt_fild04 | ID: 1012 | Name: Roda Frog
Map: prt_fild04 | ID: 1080 | Name: Green Plant
Map: prt_fild04 | ID: 1088 | Name: Vocal
Map: prt_fild04 | ID: 1094 | Name: Ambernite
Map: prt_fild04 | ID: 22249 | Name: Rodagon
Map: prt_fild04 | ID: 22319 | Name: Phonas
Map: prt_fild04 | ID: 22325 | Name: Ambroxide
Map: prt_fild05 | ID: 1004 | Name: Hornet
Map: prt_fild05 | ID: 1048 | Name: Thief Bug Egg
Map: prt_fild05 | ID: 1051 | Name: Thief Bug
Map: prt_fild05 | ID: 1079 | Name: Blue Plant
Map: prt_fild05 | ID: 1080 | Name: Green Plant
Map: prt_fild05 | ID: 22242 | Name: Vespix
Map: prt_fild05 | ID: 22283 | Name: Skulken
Map: prt_fild06 | ID: 1002 | Name: Poring
Map: prt_fild06 | ID: 1007 | Name: Fabre
Map: prt_fild06 | ID: 1063 | Name: Lunatic
Map: prt_fild06 | ID: 1080 | Name: Green Plant
Map: prt_fild06 | ID: 22241 | Name: Porion
Map: prt_fild06 | ID: 22244 | Name: Fabron
Map: prt_fild06 | ID: 22295 | Name: Celestia
Map: prt_fild07 | ID: 1052 | Name: Rocker
Map: prt_fild07 | ID: 1084 | Name: Black Mushroom
Map: prt_fild07 | ID: 1088 | Name: Vocal
Map: prt_fild07 | ID: 1167 | Name: Savage Babe
Map: prt_fild07 | ID: 22284 | Name: Vibrokk
Map: prt_fild07 | ID: 22319 | Name: Phonas
Map: prt_fild07 | ID: 22398 | Name: Babbel
Map: prt_fild08 | ID: 1002 | Name: Poring
Map: prt_fild08 | ID: 1007 | Name: Fabre
Map: prt_fild08 | ID: 1008 | Name: Pupa
Map: prt_fild08 | ID: 1063 | Name: Lunatic
Map: prt_fild08 | ID: 22241 | Name: Porion
Map: prt_fild08 | ID: 22244 | Name: Fabron
Map: prt_fild08 | ID: 22295 | Name: Celestia
Map: prt_fild08 | ID: 2398 | Name: Little Poring
Map: prt_fild08a | ID: 1002 | Name: Poring
Map: prt_fild08a | ID: 1007 | Name: Fabre
Map: prt_fild08a | ID: 1063 | Name: Lunatic
Map: prt_fild08a | ID: 2398 | Name: Little Poring
Map: prt_fild08b | ID: 1002 | Name: Poring
Map: prt_fild08b | ID: 1007 | Name: Fabre
Map: prt_fild08b | ID: 1063 | Name: Lunatic
Map: prt_fild08b | ID: 2398 | Name: Little Poring
Map: prt_fild08c | ID: 1002 | Name: Poring
Map: prt_fild08c | ID: 1007 | Name: Fabre
Map: prt_fild08c | ID: 1063 | Name: Lunatic
Map: prt_fild08c | ID: 2398 | Name: Little Poring
Map: prt_fild08d | ID: 1002 | Name: Poring
Map: prt_fild08d | ID: 1007 | Name: Fabre
Map: prt_fild08d | ID: 1063 | Name: Lunatic
Map: prt_fild08d | ID: 2398 | Name: Little Poring
Map: prt_fild09 | ID: 1058 | Name: Metaller
Map: prt_fild09 | ID: 1081 | Name: Yellow Plant
Map: prt_fild09 | ID: 1138 | Name: Magnolia
Map: prt_fild09 | ID: 22290 | Name: Metacron
Map: prt_fild09 | ID: 22369 | Name: Magnalis
Map: prt_fild10 | ID: 1031 | Name: Poporing
Map: prt_fild10 | ID: 1033 | Name: Elder Willow
Map: prt_fild10 | ID: 1083 | Name: Shining Plant
Map: prt_fild10 | ID: 1085 | Name: Red Mushroom
Map: prt_fild10 | ID: 1104 | Name: Coco
Map: prt_fild10 | ID: 1128 | Name: Horn
Map: prt_fild10 | ID: 22264 | Name: Poxus
Map: prt_fild10 | ID: 22266 | Name: Arborealith
Map: prt_fild10 | ID: 22335 | Name: Cocovus
Map: prt_fild10 | ID: 22359 | Name: Hordis
Map: prt_fild11 | ID: 1085 | Name: Red Mushroom
Map: prt_fild11 | ID: 1122 | Name: Goblin
Map: prt_fild11 | ID: 1123 | Name: Goblin
Map: prt_fild11 | ID: 1124 | Name: Goblin
Map: prt_fild11 | ID: 1125 | Name: Goblin
Map: prt_fild11 | ID: 1126 | Name: Goblin
Map: prt_fild11 | ID: 1258 | Name: Goblin Archer
Map: prt_fild11 | ID: 1280 | Name: Goblin Steamrider
Map: prt_fild11 | ID: 1308 | Name: Panzer Goblin
Map: prt_fild11 | ID: 1392 | Name: Rotar Zairo
Map: prt_fild11 | ID: 22472 | Name: Goblarc
Map: prt_fild11 | ID: 22494 | Name: Mecharion
Map: prt_fild11 | ID: 22521 | Name: Panzaar
Map: prt_fild11 | ID: 22605 | Name: Zairocron
Map: prt_maze01 | ID: 1002 | Name: Poring
Map: prt_maze01 | ID: 1007 | Name: Fabre
Map: prt_maze01 | ID: 1008 | Name: Pupa
Map: prt_maze01 | ID: 1011 | Name: Chonchon
Map: prt_maze01 | ID: 1013 | Name: Wolf
Map: prt_maze01 | ID: 1018 | Name: Creamy
Map: prt_maze01 | ID: 1025 | Name: Boa
Map: prt_maze01 | ID: 1031 | Name: Poporing
Map: prt_maze01 | ID: 1035 | Name: Hunter Fly
Map: prt_maze01 | ID: 1037 | Name: Side Winder
Map: prt_maze01 | ID: 1042 | Name: Steel Chonchon
Map: prt_maze01 | ID: 1052 | Name: Rocker
Map: prt_maze01 | ID: 1056 | Name: Smokie
Map: prt_maze01 | ID: 1057 | Name: Yoyo
Map: prt_maze01 | ID: 1060 | Name: Bigfoot
Map: prt_maze01 | ID: 1063 | Name: Lunatic
Map: prt_maze01 | ID: 1078 | Name: Red Plant
Map: prt_maze01 | ID: 1079 | Name: Blue Plant
Map: prt_maze01 | ID: 1081 | Name: Yellow Plant
Map: prt_maze01 | ID: 1082 | Name: White Plant
Map: prt_maze01 | ID: 1083 | Name: Shining Plant
Map: prt_maze01 | ID: 1084 | Name: Black Mushroom
Map: prt_maze01 | ID: 1085 | Name: Red Mushroom
Map: prt_maze01 | ID: 1092 | Name: Vagabond Wolf
Map: prt_maze01 | ID: 1099 | Name: Argiope
Map: prt_maze01 | ID: 1100 | Name: Argos
Map: prt_maze01 | ID: 1103 | Name: Caramel
Map: prt_maze01 | ID: 1104 | Name: Coco
Map: prt_maze01 | ID: 1114 | Name: Dustiness
Map: prt_maze01 | ID: 1128 | Name: Horn
Map: prt_maze01 | ID: 1139 | Name: Mantis
Map: prt_maze01 | ID: 1145 | Name: Martin
Map: prt_maze01 | ID: 1166 | Name: Savage
Map: prt_maze01 | ID: 1174 | Name: Stainer
Map: prt_maze01 | ID: 1214 | Name: Choco
Map: prt_maze01 | ID: 22241 | Name: Porion
Map: prt_maze01 | ID: 22244 | Name: Fabron
Map: prt_maze01 | ID: 22248 | Name: Chonix
Map: prt_maze01 | ID: 22250 | Name: Volkur
Map: prt_maze01 | ID: 22254 | Name: Cremave
Map: prt_maze01 | ID: 22259 | Name: Constrix
Map: prt_maze01 | ID: 22264 | Name: Poxus
Map: prt_maze01 | ID: 22268 | Name: Sanguivor
Map: prt_maze01 | ID: 22270 | Name: Serpentis
Map: prt_maze01 | ID: 22275 | Name: Ferrichon
Map: prt_maze01 | ID: 22284 | Name: Vibrokk
Map: prt_maze01 | ID: 22288 | Name: Fumajin
Map: prt_maze01 | ID: 22289 | Name: Yovian
Map: prt_maze01 | ID: 22292 | Name: Goliathus
Map: prt_maze01 | ID: 22295 | Name: Celestia
Map: prt_maze01 | ID: 22330 | Name: Argylla
Map: prt_maze01 | ID: 22331 | Name: Argonax
Map: prt_maze01 | ID: 22334 | Name: Carmellion
Map: prt_maze01 | ID: 22335 | Name: Cocovus
Map: prt_maze01 | ID: 22345 | Name: Pulvix
Map: prt_maze01 | ID: 22359 | Name: Hordis
Map: prt_maze01 | ID: 22370 | Name: Mantrix
Map: prt_maze01 | ID: 22376 | Name: Martivus
Map: prt_maze01 | ID: 22397 | Name: Savarin
Map: prt_maze01 | ID: 22401 | Name: Steinar
Map: prt_maze01 | ID: 22438 | Name: Choculus
Map: prt_maze02 | ID: 1031 | Name: Poporing
Map: prt_maze02 | ID: 1060 | Name: Bigfoot
Map: prt_maze02 | ID: 1243 | Name: Sasquatch
Map: prt_maze02 | ID: 1306 | Name: Leib Olmai
Map: prt_maze02 | ID: 22264 | Name: Poxus
Map: prt_maze02 | ID: 22292 | Name: Goliathus
Map: prt_maze02 | ID: 22457 | Name: Squatros
Map: prt_maze02 | ID: 22519 | Name: Leibolma
Map: prt_maze03 | ID: 1031 | Name: Poporing
Map: prt_maze03 | ID: 1035 | Name: Hunter Fly
Map: prt_maze03 | ID: 1037 | Name: Side Winder
Map: prt_maze03 | ID: 1039 | Name: Baphomet
Map: prt_maze03 | ID: 1078 | Name: Red Plant
Map: prt_maze03 | ID: 1079 | Name: Blue Plant
Map: prt_maze03 | ID: 1081 | Name: Yellow Plant
Map: prt_maze03 | ID: 1083 | Name: Shining Plant
Map: prt_maze03 | ID: 1084 | Name: Black Mushroom
Map: prt_maze03 | ID: 1085 | Name: Red Mushroom
Map: prt_maze03 | ID: 1088 | Name: Vocal
Map: prt_maze03 | ID: 1090 | Name: Mastering
Map: prt_maze03 | ID: 1092 | Name: Vagabond Wolf
Map: prt_maze03 | ID: 1093 | Name: Eclipse
Map: prt_maze03 | ID: 1101 | Name: Baphomet Jr.
Map: prt_maze03 | ID: 1120 | Name: Ghostring
Map: prt_maze03 | ID: 1139 | Name: Mantis
Map: prt_maze03 | ID: 1215 | Name: Stem Worm
Map: prt_maze03 | ID: 1294 | Name: Killer Mantis
Map: prt_maze03 | ID: 22264 | Name: Poxus
Map: prt_maze03 | ID: 22268 | Name: Sanguivor
Map: prt_maze03 | ID: 22270 | Name: Serpentis
Map: prt_maze03 | ID: 22319 | Name: Phonas
Map: prt_maze03 | ID: 22332 | Name: Baphodius
Map: prt_maze03 | ID: 22370 | Name: Mantrix
Map: prt_maze03 | ID: 22439 | Name: Rhizon
Map: prt_maze03 | ID: 22507 | Name: Scythrax
Map: prt_sewb1 | ID: 1005 | Name: Familiar
Map: prt_sewb1 | ID: 1048 | Name: Thief Bug Egg
Map: prt_sewb1 | ID: 1051 | Name: Thief Bug
Map: prt_sewb1 | ID: 1175 | Name: Tarou
Map: prt_sewb1 | ID: 22243 | Name: Umbrion
Map: prt_sewb1 | ID: 22283 | Name: Skulken
Map: prt_sewb1 | ID: 22402 | Name: Taruke
Map: prt_sewb2 | ID: 1005 | Name: Familiar
Map: prt_sewb2 | ID: 1014 | Name: Spore
Map: prt_sewb2 | ID: 1048 | Name: Thief Bug Egg
Map: prt_sewb2 | ID: 1051 | Name: Thief Bug
Map: prt_sewb2 | ID: 1053 | Name: Thief Bug Female
Map: prt_sewb2 | ID: 1161 | Name: Plankton
Map: prt_sewb2 | ID: 1175 | Name: Tarou
Map: prt_sewb2 | ID: 22243 | Name: Umbrion
Map: prt_sewb2 | ID: 22251 | Name: Sporula
Map: prt_sewb2 | ID: 22283 | Name: Skulken
Map: prt_sewb2 | ID: 22285 | Name: Aetheria
Map: prt_sewb2 | ID: 22392 | Name: Aqualith
Map: prt_sewb2 | ID: 22402 | Name: Taruke
Map: prt_sewb3 | ID: 1005 | Name: Familiar
Map: prt_sewb3 | ID: 1048 | Name: Thief Bug Egg
Map: prt_sewb3 | ID: 1051 | Name: Thief Bug
Map: prt_sewb3 | ID: 1053 | Name: Thief Bug Female
Map: prt_sewb3 | ID: 1054 | Name: Thief Bug Male
Map: prt_sewb3 | ID: 1077 | Name: Poison Spore
Map: prt_sewb3 | ID: 1175 | Name: Tarou
Map: prt_sewb3 | ID: 22243 | Name: Umbrion
Map: prt_sewb3 | ID: 22283 | Name: Skulken
Map: prt_sewb3 | ID: 22285 | Name: Aetheria
Map: prt_sewb3 | ID: 22286 | Name: Chitinox
Map: prt_sewb3 | ID: 22308 | Name: Toxifume
Map: prt_sewb3 | ID: 22402 | Name: Taruke
Map: prt_sewb4 | ID: 1048 | Name: Thief Bug Egg
Map: prt_sewb4 | ID: 1051 | Name: Thief Bug
Map: prt_sewb4 | ID: 1053 | Name: Thief Bug Female
Map: prt_sewb4 | ID: 1054 | Name: Thief Bug Male
Map: prt_sewb4 | ID: 1086 | Name: Golden Thief Bug
Map: prt_sewb4 | ID: 1111 | Name: Drainliar
Map: prt_sewb4 | ID: 1209 | Name: Cramp
Map: prt_sewb4 | ID: 22283 | Name: Skulken
Map: prt_sewb4 | ID: 22285 | Name: Aetheria
Map: prt_sewb4 | ID: 22286 | Name: Chitinox
Map: prt_sewb4 | ID: 22342 | Name: Siphylos
Map: prt_sewb4 | ID: 22434 | Name: Spasmon
Map: ra_fild01 | ID: 1106 | Name: Desert Wolf
Map: ra_fild01 | ID: 1107 | Name: Baby Desert Wolf
Map: ra_fild01 | ID: 1627 | Name: Anopheles
Map: ra_fild01 | ID: 1782 | Name: Roween
Map: ra_fild01 | ID: 22337 | Name: Desolup
Map: ra_fild01 | ID: 22338 | Name: Cubsol
Map: ra_fild01 | ID: 22835 | Name: Anophelum
Map: ra_fild01 | ID: 22990 | Name: Rovenar
Map: ra_fild03 | ID: 1030 | Name: Anacondaq
Map: ra_fild03 | ID: 1627 | Name: Anopheles
Map: ra_fild03 | ID: 1680 | Name: Hill Wind
Map: ra_fild03 | ID: 1782 | Name: Roween
Map: ra_fild03 | ID: 1785 | Name: Atroce
Map: ra_fild03 | ID: 22263 | Name: Anaxion
Map: ra_fild03 | ID: 22835 | Name: Anophelum
Map: ra_fild03 | ID: 22990 | Name: Rovenar
Map: ra_fild04 | ID: 1106 | Name: Desert Wolf
Map: ra_fild04 | ID: 1627 | Name: Anopheles
Map: ra_fild04 | ID: 1680 | Name: Hill Wind
Map: ra_fild04 | ID: 1782 | Name: Roween
Map: ra_fild04 | ID: 1785 | Name: Atroce
Map: ra_fild04 | ID: 22337 | Name: Desolup
Map: ra_fild04 | ID: 22835 | Name: Anophelum
Map: ra_fild04 | ID: 22990 | Name: Rovenar
Map: ra_fild05 | ID: 1133 | Name: Kobold
Map: ra_fild05 | ID: 1134 | Name: Kobold
Map: ra_fild05 | ID: 1135 | Name: Kobold
Map: ra_fild05 | ID: 1627 | Name: Anopheles
Map: ra_fild05 | ID: 22364 | Name: Kobalite
Map: ra_fild05 | ID: 22835 | Name: Anophelum
Map: ra_fild06 | ID: 1133 | Name: Kobold
Map: ra_fild06 | ID: 1134 | Name: Kobold
Map: ra_fild06 | ID: 1135 | Name: Kobold
Map: ra_fild06 | ID: 1282 | Name: Kobold Archer
Map: ra_fild06 | ID: 1296 | Name: Kobold Leader
Map: ra_fild06 | ID: 1627 | Name: Anopheles
Map: ra_fild06 | ID: 22364 | Name: Kobalite
Map: ra_fild06 | ID: 22496 | Name: Kovolt
Map: ra_fild06 | ID: 22509 | Name: Kobalix
Map: ra_fild06 | ID: 22835 | Name: Anophelum
Map: ra_fild08 | ID: 1030 | Name: Anacondaq
Map: ra_fild08 | ID: 1107 | Name: Baby Desert Wolf
Map: ra_fild08 | ID: 1627 | Name: Anopheles
Map: ra_fild08 | ID: 1680 | Name: Hill Wind
Map: ra_fild08 | ID: 1782 | Name: Roween
Map: ra_fild08 | ID: 22263 | Name: Anaxion
Map: ra_fild08 | ID: 22338 | Name: Cubsol
Map: ra_fild08 | ID: 22835 | Name: Anophelum
Map: ra_fild08 | ID: 22990 | Name: Rovenar
Map: ra_fild12 | ID: 1078 | Name: Red Plant
Map: ra_fild12 | ID: 1081 | Name: Yellow Plant
Map: ra_fild12 | ID: 1107 | Name: Baby Desert Wolf
Map: ra_fild12 | ID: 1627 | Name: Anopheles
Map: ra_fild12 | ID: 1782 | Name: Roween
Map: ra_fild12 | ID: 22338 | Name: Cubsol
Map: ra_fild12 | ID: 22835 | Name: Anophelum
Map: ra_fild12 | ID: 22990 | Name: Rovenar
Map: ra_san01 | ID: 1632 | Name: Gremlin
Map: ra_san01 | ID: 1633 | Name: Beholder
Map: ra_san01 | ID: 1771 | Name: Vanberk
Map: ra_san01 | ID: 1772 | Name: Isilla
Map: ra_san01 | ID: 1773 | Name: Hodremlin
Map: ra_san01 | ID: 22840 | Name: Gremlynx
Map: ra_san01 | ID: 22841 | Name: Beholdron
Map: ra_san01 | ID: 22979 | Name: Vandrim
Map: ra_san01 | ID: 22980 | Name: Isilith
Map: ra_san01 | ID: 22981 | Name: Hordevin
Map: ra_san02 | ID: 1632 | Name: Gremlin
Map: ra_san02 | ID: 1633 | Name: Beholder
Map: ra_san02 | ID: 1771 | Name: Vanberk
Map: ra_san02 | ID: 1772 | Name: Isilla
Map: ra_san02 | ID: 1773 | Name: Hodremlin
Map: ra_san02 | ID: 1774 | Name: Seeker
Map: ra_san02 | ID: 22840 | Name: Gremlynx
Map: ra_san02 | ID: 22841 | Name: Beholdron
Map: ra_san02 | ID: 22979 | Name: Vandrim
Map: ra_san02 | ID: 22980 | Name: Isilith
Map: ra_san02 | ID: 22981 | Name: Hordevin
Map: ra_san02 | ID: 22982 | Name: Vigilor
Map: ra_san03 | ID: 1632 | Name: Gremlin
Map: ra_san03 | ID: 1633 | Name: Beholder
Map: ra_san03 | ID: 1773 | Name: Hodremlin
Map: ra_san03 | ID: 1774 | Name: Seeker
Map: ra_san03 | ID: 22840 | Name: Gremlynx
Map: ra_san03 | ID: 22841 | Name: Beholdron
Map: ra_san03 | ID: 22981 | Name: Hordevin
Map: ra_san03 | ID: 22982 | Name: Vigilor
Map: ra_san04 | ID: 1769 | Name: Agav
Map: ra_san04 | ID: 1770 | Name: Echio
Map: ra_san04 | ID: 1773 | Name: Hodremlin
Map: ra_san04 | ID: 1774 | Name: Seeker
Map: ra_san04 | ID: 22977 | Name: Gavarim
Map: ra_san04 | ID: 22978 | Name: Echion
Map: ra_san04 | ID: 22981 | Name: Hordevin
Map: ra_san04 | ID: 22982 | Name: Vigilor
Map: ra_san05 | ID: 1768 | Name: Gloom Under Night
Map: ra_san05 | ID: 1769 | Name: Agav
Map: ra_san05 | ID: 1770 | Name: Echio
Map: ra_san05 | ID: 1772 | Name: Isilla
Map: ra_san05 | ID: 1773 | Name: Hodremlin
Map: ra_san05 | ID: 1774 | Name: Seeker
Map: ra_san05 | ID: 22977 | Name: Gavarim
Map: ra_san05 | ID: 22978 | Name: Echion
Map: ra_san05 | ID: 22980 | Name: Isilith
Map: ra_san05 | ID: 22981 | Name: Hordevin
Map: ra_san05 | ID: 22982 | Name: Vigilor
Map: spl_fild01 | ID: 1992 | Name: Cornus
Map: spl_fild01 | ID: 1993 | Name: Naga
Map: spl_fild01 | ID: 2015 | Name: Dark Pinguicula
Map: spl_fild01 | ID: 23200 | Name: Corvitas
Map: spl_fild01 | ID: 23201 | Name: Nagath
Map: spl_fild01 | ID: 23222 | Name: Noxflora
Map: spl_fild02 | ID: 1994 | Name: Luciola Vespa
Map: spl_fild02 | ID: 1995 | Name: Pinguicula
Map: spl_fild02 | ID: 23202 | Name: Vesplux
Map: spl_fild02 | ID: 23203 | Name: Trappic
Map: spl_fild03 | ID: 1991 | Name: Tendrilion
Map: spl_fild03 | ID: 1992 | Name: Cornus
Map: spl_fild03 | ID: 1993 | Name: Naga
Map: spl_fild03 | ID: 1994 | Name: Luciola Vespa
Map: spl_fild03 | ID: 23200 | Name: Corvitas
Map: spl_fild03 | ID: 23201 | Name: Nagath
Map: spl_fild03 | ID: 23202 | Name: Vesplux
Map: tha_t01 | ID: 1191 | Name: Mimic
Map: tha_t01 | ID: 1195 | Name: Rideword
Map: tha_t01 | ID: 1275 | Name: Alice
Map: tha_t01 | ID: 1695 | Name: Plasma
Map: tha_t01 | ID: 1703 | Name: Lady Solace
Map: tha_t01 | ID: 22416 | Name: Illusorym
Map: tha_t01 | ID: 22420 | Name: Codexia
Map: tha_t01 | ID: 22489 | Name: Aelise
Map: tha_t02 | ID: 1191 | Name: Mimic
Map: tha_t02 | ID: 1195 | Name: Rideword
Map: tha_t02 | ID: 1275 | Name: Alice
Map: tha_t02 | ID: 1377 | Name: Elder
Map: tha_t02 | ID: 1697 | Name: Plasma
Map: tha_t02 | ID: 1698 | Name: Death Word
Map: tha_t02 | ID: 1699 | Name: Ancient Mimic
Map: tha_t02 | ID: 1702 | Name: Baroness of Retribution
Map: tha_t02 | ID: 22416 | Name: Illusorym
Map: tha_t02 | ID: 22420 | Name: Codexia
Map: tha_t02 | ID: 22489 | Name: Aelise
Map: tha_t02 | ID: 22590 | Name: Ancien
Map: tha_t02 | ID: 22906 | Name: Veridict
Map: tha_t02 | ID: 22907 | Name: Vestigo
Map: tha_t03 | ID: 1191 | Name: Mimic
Map: tha_t03 | ID: 1195 | Name: Rideword
Map: tha_t03 | ID: 1377 | Name: Elder
Map: tha_t03 | ID: 1696 | Name: Plasma
Map: tha_t03 | ID: 1698 | Name: Death Word
Map: tha_t03 | ID: 1699 | Name: Ancient Mimic
Map: tha_t03 | ID: 1701 | Name: Mistress of Shelter
Map: tha_t03 | ID: 22416 | Name: Illusorym
Map: tha_t03 | ID: 22420 | Name: Codexia
Map: tha_t03 | ID: 22590 | Name: Ancien
Map: tha_t03 | ID: 22906 | Name: Veridict
Map: tha_t03 | ID: 22907 | Name: Vestigo
Map: tha_t04 | ID: 1191 | Name: Mimic
Map: tha_t04 | ID: 1195 | Name: Rideword
Map: tha_t04 | ID: 1295 | Name: Owl Baron
Map: tha_t04 | ID: 1320 | Name: Owl Duke
Map: tha_t04 | ID: 1377 | Name: Elder
Map: tha_t04 | ID: 1694 | Name: Plasma
Map: tha_t04 | ID: 1698 | Name: Death Word
Map: tha_t04 | ID: 1699 | Name: Ancient Mimic
Map: tha_t04 | ID: 1700 | Name: Dame of Sentinel
Map: tha_t04 | ID: 22416 | Name: Illusorym
Map: tha_t04 | ID: 22420 | Name: Codexia
Map: tha_t04 | ID: 22590 | Name: Ancien
Map: tha_t04 | ID: 22906 | Name: Veridict
Map: tha_t04 | ID: 22907 | Name: Vestigo
Map: tha_t05 | ID: 1295 | Name: Owl Baron
Map: tha_t05 | ID: 1320 | Name: Owl Duke
Map: tha_t05 | ID: 1377 | Name: Elder
Map: tha_t05 | ID: 1694 | Name: Plasma
Map: tha_t05 | ID: 1695 | Name: Plasma
Map: tha_t05 | ID: 1696 | Name: Plasma
Map: tha_t05 | ID: 1697 | Name: Plasma
Map: tha_t05 | ID: 1698 | Name: Death Word
Map: tha_t05 | ID: 1699 | Name: Ancient Mimic
Map: tha_t05 | ID: 1707 | Name: Dolor of Thanatos
Map: tha_t05 | ID: 22590 | Name: Ancien
Map: tha_t05 | ID: 22906 | Name: Veridict
Map: tha_t05 | ID: 22907 | Name: Vestigo
Map: tha_t06 | ID: 1295 | Name: Owl Baron
Map: tha_t06 | ID: 1320 | Name: Owl Duke
Map: tha_t06 | ID: 1377 | Name: Elder
Map: tha_t06 | ID: 1694 | Name: Plasma
Map: tha_t06 | ID: 1695 | Name: Plasma
Map: tha_t06 | ID: 1696 | Name: Plasma
Map: tha_t06 | ID: 1697 | Name: Plasma
Map: tha_t06 | ID: 1698 | Name: Death Word
Map: tha_t06 | ID: 1699 | Name: Ancient Mimic
Map: tha_t06 | ID: 1706 | Name: Maero of Thanatos
Map: tha_t06 | ID: 22590 | Name: Ancien
Map: tha_t06 | ID: 22906 | Name: Veridict
Map: tha_t06 | ID: 22907 | Name: Vestigo
Map: tha_t07 | ID: 1698 | Name: Death Word
Map: tha_t07 | ID: 1699 | Name: Ancient Mimic
Map: tha_t07 | ID: 1700 | Name: Dame of Sentinel
Map: tha_t07 | ID: 1701 | Name: Mistress of Shelter
Map: tha_t07 | ID: 1702 | Name: Baroness of Retribution
Map: tha_t07 | ID: 1703 | Name: Lady Solace
Map: tha_t07 | ID: 1705 | Name: Despero of Thanatos
Map: tha_t07 | ID: 22906 | Name: Veridict
Map: tha_t07 | ID: 22907 | Name: Vestigo
Map: tha_t08 | ID: 1698 | Name: Death Word
Map: tha_t08 | ID: 1699 | Name: Ancient Mimic
Map: tha_t08 | ID: 1700 | Name: Dame of Sentinel
Map: tha_t08 | ID: 1701 | Name: Mistress of Shelter
Map: tha_t08 | ID: 1702 | Name: Baroness of Retribution
Map: tha_t08 | ID: 1703 | Name: Lady Solace
Map: tha_t08 | ID: 1704 | Name: Odium of Thanatos
Map: tha_t08 | ID: 22906 | Name: Veridict
Map: tha_t08 | ID: 22907 | Name: Vestigo
Map: tha_t09 | ID: 1694 | Name: Plasma
Map: tha_t09 | ID: 1700 | Name: Dame of Sentinel
Map: tha_t09 | ID: 1701 | Name: Mistress of Shelter
Map: tha_t09 | ID: 1702 | Name: Baroness of Retribution
Map: tha_t09 | ID: 1703 | Name: Lady Solace
